,High,Low,Open,Close,Volume,Adj Close
20080222,22433,17516,19514,22433,302807,
20080225,23290,20466,22211,23164,92401,
20080226,23480,22148,22687,22656,22896,
20080227,22846,19260,22338,22656,52212,
20080228,22655,21735,22528,22212,16414,
20080229,22687,21418,21894,22688,14678,
20080303,23100,21672,21926,22530,12877,
20080304,22211,21068,22211,21261,23832,
20080305,21259,20085,21259,20087,30941,
20080306,20148,19133,20085,19357,75090,
20080307,19514,17927,19323,19514,38320,
20080310,19387,18562,19101,18785,11938,
20080311,19546,18339,18435,19357,19279,
20080312,19927,19419,19609,19769,20201,
20080313,19927,18784,19768,19769,10452,
20080314,19831,19101,19831,19642,9716,
20080317,19228,18245,19197,18722,17542,
20080318,19038,18404,18721,18690,14111,
20080319,19577,18688,19164,19357,39198,
20080320,19704,18688,19291,19642,12041,
20080321,20275,19831,20148,20054,12564,
20080324,20275,19799,19831,19833,6808,
20080325,20180,19673,19990,19959,6872,
20080326,21640,19451,19959,20752,9426,
20080327,21640,20148,20783,21514,12078,
20080328,21894,20911,21513,21481,17774,
20080331,21672,21037,21481,21673,9269,
20080401,21894,18435,21387,21006,20397,
20080402,21481,21037,21481,21102,3608,
20080403,21354,20466,21354,21355,8856,
20080404,21354,20624,20624,21292,8387,
20080407,21323,20624,21291,20658,11957,
20080408,21259,20657,20657,20658,11112,
20080410,21387,20783,21037,21261,9302,
20080411,22211,21196,21227,21926,29571,
20080414,21894,21227,21354,21292,12489,
20080415,21894,21259,21323,21418,2104,
20080416,21799,21037,21576,21578,49082,
20080417,21799,21323,21799,21324,5458,
20080418,21799,21196,21196,21736,10011,
20080421,22528,21418,21703,21673,36253,
20080422,21735,21291,21418,21578,15228,
20080423,22782,21068,21576,22656,19339,
20080424,22814,22211,22211,22530,6316,
20080425,22528,22052,22242,22307,4449,
20080428,22910,22052,22402,22688,20196,
20080429,22814,22116,22687,22562,8350,
20080430,22782,21545,22782,22688,45217,
20080502,22687,22179,22402,22433,7185,
20080506,22370,21894,22338,21957,7593,
20080507,22338,21894,21894,21957,9065,
20080508,23354,21830,22148,23164,18261,
20080509,25067,22846,23386,24751,17624,
20080513,26558,24464,25384,26052,31412,
20080514,26654,25766,26051,26433,11884,
20080515,27828,26431,26431,26845,32615,
20080516,27573,26749,26971,26972,26471,
20080519,27573,26114,27573,26116,15340,
20080520,26622,25797,26019,26336,9002,
20080521,26812,26019,26019,26623,10713,
20080522,26971,26051,26051,26655,12287,
20080523,26654,26305,26654,26655,2407,
20080526,26971,25670,26336,26972,16301,
20080527,26971,26368,26971,26972,5304,
20080528,28558,26495,26971,26496,7588,
20080529,26622,26178,26178,26496,9393,
20080530,27796,26019,26495,27796,16452,
20080602,27606,26622,27225,26972,9287,
20080603,26971,26368,26971,26655,5691,
20080604,26875,26495,26875,26877,9724,
20080605,26939,26336,26939,26655,9464,
20080609,26971,25702,26178,26972,22056,
20080610,26971,26590,26590,26655,5889,
20080611,26654,26431,26654,26655,5198,
20080612,26971,26051,26051,26845,11690,
20080613,27543,26462,26462,26909,23136,
20080616,27288,26654,26907,26812,11408,
20080617,27288,26527,27288,26749,5374,
20080618,26971,26558,26749,26749,8987,
20080619,26939,26527,26749,26718,3063,
20080620,27130,26462,26718,26464,5833,
20080623,26399,25766,26019,26147,12578,
20080624,26654,26051,26209,26336,5901,
20080625,26336,26019,26336,26179,6213,
20080626,26495,25955,26082,26336,11776,
20080627,26939,25511,26146,26305,12144,
20080630,26622,25892,26305,26336,13000,
20080701,26527,25479,26527,26210,7458,
20080702,26146,24750,25860,24751,4702,
20080703,24591,22846,23830,23482,11383,
20080704,23988,22846,23354,23608,5068,
20080707,23577,22878,22941,22878,2652,
20080708,23131,21576,22846,22530,10732,
20080709,24559,22433,22433,24116,8543,
20080710,25035,22751,22751,25036,16151,
20080711,25035,24146,25035,24369,7948,
20080714,25003,23354,24115,24338,5546,
20080715,24750,23956,24750,23958,3036,
20080716,24750,23449,24750,24401,8975,
20080717,25067,24146,24718,24751,57214,
20080718,25067,24622,24877,24719,12392,
20080721,25543,24718,24718,25544,10983,
20080722,25829,25003,25003,25734,7907,
20080723,25923,25226,25733,25860,4931,
20080724,26368,25353,25353,26336,5611,
20080725,27447,25766,26431,27353,4128,
20080728,27828,27225,27764,27638,3788,
20080729,27764,27193,27542,27288,1855,
20080730,27922,27130,27764,27385,2114,
20080731,27669,27130,27606,27607,1476,
20080801,27606,25923,27606,26496,5731,
20080804,26654,25416,26495,25766,1354,
20080805,25766,24369,25733,24434,10065,
20080806,25384,24242,24654,25068,6905,
20080807,25384,23862,25384,25036,13660,
20080808,25670,25003,25003,25607,1714,
20080811,26462,25384,25829,26336,3362,
20080812,26495,25987,26431,26179,1084,
20080813,26463,25479,26463,26020,2183,
20080814,26399,25258,26399,26273,6080,
20080818,26336,25574,26336,26116,1265,
20080819,26242,25258,25479,25860,1356,
20080820,25860,25258,25860,25640,5789,
20080821,25829,24971,25797,25068,2125,
20080822,25416,23830,24814,25418,2976,
20080825,25797,24782,25797,25418,636,
20080826,25353,24464,24464,25131,1521,
20080827,25130,24274,24750,24592,2853,
20080828,24718,23830,24369,24434,2599,
20080829,25353,24146,24432,25353,1125,
20080901,25290,23543,24432,24116,2706,
20080902,25004,21989,24115,23291,6768,
20080903,23258,21989,23258,23101,12508,
20080904,22846,22306,22846,22498,9338,
20080905,22655,21418,22338,21800,10752,
20080908,22528,21005,21799,21261,28765,
20080909,21863,20212,21259,20752,16089,
20080910,21164,19895,20783,20466,22259,
20080911,20878,20466,20783,20658,10969,
20080912,21640,20720,20720,21578,16637,
20080916,20878,20022,20148,20022,8570,
20080917,21576,20244,20244,21418,4587,
20080918,21196,20244,20783,20942,10016,
20080919,22021,20624,22021,21261,15902,
20080922,21545,20466,21259,21134,14154,
20080923,21735,20657,21100,21418,12536,
20080924,21640,20783,21196,21641,13587,
20080925,22116,20847,22116,21578,27653,
20080926,21387,21005,21164,21261,16902,
20080929,21227,20498,21100,20942,21172,
20080930,21133,19355,19799,21134,14683,
20081001,21133,20720,21133,21102,14133,
20081002,21100,20498,21100,21038,10417,
20081006,21133,19514,21133,20276,45331,
20081007,20624,19577,19673,20466,11565,
20081008,20466,19197,20053,19642,6690,
20081009,20783,19260,20783,19674,5851,
20081010,19291,16848,19291,17960,10283,
20081013,18943,16372,18245,18722,25610,
20081014,19990,18880,19990,19071,13732,
20081015,18943,18118,18721,18690,8319,
20081016,17451,15896,17197,16087,32525,
20081017,16341,15167,16150,15866,11413,
20081020,15959,14596,15230,15961,15669,
20081021,15896,15214,15580,15548,8876,
20081022,15690,14596,14944,15264,12773,
20081023,15484,13358,14089,15485,6283,
20081024,15754,13168,15754,14596,25980,
20081027,14579,12406,14579,12407,13550,
20081028,13073,10851,11423,12962,30011,
20081029,13786,11041,13516,12661,20279,
20081030,14532,12454,12454,14533,19437,
20081031,15643,14056,14485,15231,21186,
20081103,15802,14928,15262,15803,15142,
20081104,16182,15389,15865,16183,6572,
20081105,16817,15865,16817,16437,17033,
20081106,15643,14754,15611,15215,13533,
20081107,15674,14628,14897,15231,8540,
20081110,16150,15310,15310,15548,13950,
20081111,17863,16627,17863,16627,50865,
20081112,17673,15802,17134,17294,42689,
20081113,17071,15722,16245,17071,22476,
20081114,18086,16690,18086,17071,14401,
20081117,17166,16182,17039,17008,11348,
20081118,16911,15992,16911,15993,8925,
20081119,16309,15563,16245,16183,10919,
20081120,15865,15357,15357,15834,10842,
20081121,15928,15262,15516,15771,13717,
20081124,16182,15722,16023,15803,15876,
20081125,16499,15706,16499,15707,30622,
20081126,16652,15328,16558,16654,19957,
20081127,17977,16368,16936,17978,15432,
20081128,18167,17504,17693,18167,18203,
20081201,18687,17740,18450,18073,23882,
20081202,17740,17079,17315,17316,24106,
20081203,17788,16605,17315,17410,23316,
20081204,17646,16936,17410,17410,30108,
20081205,17552,16700,17031,17410,37116,
20081208,18498,17410,17646,18404,24066,
20081209,18923,18167,18829,18167,8445,
20081210,19017,18167,18403,18640,68523,
20081211,18923,17552,18544,18830,78465,
20081212,18640,18119,18403,18262,9950,
20081215,18734,18025,18450,18167,37507,
20081216,18450,17740,18119,18451,20910,
20081217,18734,18167,18734,18735,10250,
20081218,18781,18261,18781,18451,56403,
20081219,18781,17598,18450,18640,32036,
20081222,19113,18308,18498,18877,16989,
20081223,18167,17315,18167,18073,52897,
20081224,17977,17031,17977,17505,51689,
20081226,17125,16652,17125,16843,35065,
20081229,16936,15895,16416,16890,35031,
20081230,17315,16605,16605,17031,57407,
20090102,16936,14476,16936,14761,293727,
20090105,15328,14570,14855,14761,77697,
20090106,15281,14712,14949,15139,59846,
20090107,15422,14855,15281,14950,69145,
20090108,15139,14666,15043,14950,57373,
20090109,15328,14666,14902,14666,110044,
20090112,14570,13908,14570,14382,180020,
20090113,14381,13766,14381,13957,96298,
20090114,15470,13814,14003,15329,132551,
20090115,15564,14524,14949,14524,99868,
20090116,14997,14381,14997,14761,44244,
20090119,15375,14902,14949,15187,41846,
20090120,15375,14666,15375,14903,38479,
20090121,14712,14239,14524,14477,38632,
20090122,15233,14570,14618,14950,53758,
20090123,15990,14760,14760,15754,66620,
20090128,16274,15801,16085,15991,42754,
20090129,16274,15895,15895,16039,19320,
20090130,16037,15375,15754,16039,34468,
20090202,16037,14807,15943,15234,76847,
20090203,15375,14807,15185,15329,35139,
20090204,15801,15328,15470,15612,51662,
20090205,15658,14949,15612,14950,47276,
20090206,15375,14760,15281,14997,57174,
20090209,15328,14807,15091,14903,41720,
20090210,15091,14666,14949,14856,43810,
20090211,14949,14381,14524,14950,48885,
20090212,14902,14618,14902,14761,29998,
20090213,15564,14570,14570,15566,43580,
20090216,16652,15564,15706,16370,78783,
20090217,16510,14949,16463,15234,67435,
20090218,15091,14334,14902,14666,61832,
20090219,14855,14097,14855,14193,47138,
20090220,14097,12868,14051,13436,49760,
20090223,14381,13104,13151,14004,46982,
20090224,13908,13341,13482,13436,38642,
20090225,14051,13151,13814,13153,44995,
20090226,13577,12726,13151,12774,41288,
20090227,13151,12678,12678,13153,12078,
20090302,12915,12111,12915,12207,27427,
20090303,12442,11448,11638,12348,22174,
20090304,12962,11969,11969,12680,28774,
20090305,12962,12489,12962,12726,26280,
20090306,12773,12157,12157,12774,13730,
20090309,12915,12584,12773,12774,15530,
20090310,13199,12584,12584,13105,24132,
20090311,13672,13151,13482,13531,30450,
20090312,13719,13341,13341,13626,10326,
20090313,13956,13435,13672,13720,45349,
20090316,15754,13766,13766,15329,156760,
20090317,15658,14666,15658,14997,69332,
20090318,15706,14855,15043,15187,61386,
20090319,17456,16558,16983,16890,915658,
20090320,17410,16227,17031,17031,172513,
20090323,18544,17362,17362,18356,172621,
20090324,19065,18261,19017,18546,128386,
20090325,20579,18450,18687,19728,284502,
20090326,20342,19254,20059,19917,138247,
20090327,21430,20153,20295,20344,181665,
20090330,20153,19207,20153,19965,157720,
20090331,21667,20106,20153,20344,179174,
20090401,22897,20248,20815,22614,245493,
20090402,25973,23087,23654,25973,449582,
20090403,26825,24601,26635,25548,257048,
20090406,25973,24743,25547,25169,161872,
20090407,25452,23087,25452,24318,319463,
20090408,25547,23370,23797,23939,287295,
20090409,24885,23654,24270,23845,237870,
20090410,25074,23749,24601,24791,270815,
20090413,25831,23891,25736,23987,254994,
20090414,24506,23370,24506,23655,161441,
20090415,24885,23087,23181,24223,182083,
20090416,25925,24506,25074,24507,196643,
20090417,24979,22661,24789,23182,157851,
20090420,23985,23039,23607,23891,84021,
20090421,25358,23039,23560,25358,124738,
20090422,26635,25074,26020,26400,272370,
20090423,27534,26114,26682,27535,206750,
20090424,28290,27156,27771,27251,145925,
20090427,27817,25831,27439,26683,132900,
20090428,26540,23654,26493,23655,137206,
20090429,26729,23939,23939,25927,219789,
20090430,28338,26209,26493,27677,302363,
20090504,31697,28007,28480,31699,273875,
20090506,32549,30657,32170,31130,208982,
20090507,33306,30420,31697,31320,253536,
20090508,32643,30751,31176,32645,172356,
20090511,33306,32028,33306,32597,104969,
20090512,32123,30278,31745,32124,205621,
20090513,32596,30988,31745,32408,121400,
20090514,35908,31130,31555,34631,197264,
20090515,36428,33921,35009,34821,132278,
20090518,35198,33543,35198,34489,69390,
20090519,35813,34204,35104,34962,101547,
20090520,35293,33779,34962,34348,87095,
20090521,34252,32170,33921,32645,105923,
20090522,33495,31318,31981,31320,99351,
20090525,32596,26635,31366,30421,106575,
20090526,31461,28859,30845,29759,122427,
20090527,31461,28906,30278,28907,108003,
20090528,31035,27344,28386,30799,107082,
20090529,33685,30230,30940,32076,288391,
20090601,32643,31508,32643,32029,49260,
20090602,32738,31035,32218,31036,117423,
20090603,33022,30845,31603,32739,121760,
20090604,33211,32123,33069,32787,109711,
20090605,33448,31272,33211,32172,77252,
20090608,32596,30703,31981,32076,53998,
20090609,31791,29805,31697,29805,50337,
20090610,30561,29615,29805,29805,44333,
20090611,30136,29048,29426,29759,58634,
20090612,30893,29568,29994,30610,38906,
20090615,31224,29663,31224,29711,31697,
20090616,30467,28763,29190,29144,60022,
20090617,29332,28102,28953,28528,66043,
20090618,29757,28338,28386,28528,76094,
20090619,29663,28527,28953,29332,57679,
20090622,30136,29379,29379,29380,48467,
20090623,28763,27771,28669,28197,54746,
20090624,28575,26682,28575,27251,60668,
20090625,27959,27202,27250,27629,65960,
20090626,28102,26398,27913,26683,75971,
20090629,27061,24885,27061,24933,107963,
20090630,25641,24127,25168,24791,63373,
20090701,26966,24270,24270,26446,110953,
20090702,26871,25878,26540,26589,32713,
20090703,26493,25878,26020,26210,26795,
20090706,27486,26256,26493,26494,61922,
20090707,27250,26304,26588,26825,30987,
20090708,26729,25547,26493,26304,78570,
20090709,26777,25689,26351,25737,49660,
20090710,26020,25263,26020,25642,22545,
20090713,25689,24080,25358,24602,59340,
20090714,25452,24316,24979,24365,40754,
20090715,26067,24412,24412,25737,46907,
20090716,26304,25594,26114,25595,19545,
20090717,26020,24601,25689,25122,39871,
20090720,25925,25074,25121,25785,28902,
20090721,26446,25547,26114,26304,40230,
20090722,27156,26067,26493,26400,46215,
20090723,26635,26067,26398,26068,31420,
20090724,26588,25878,26209,26021,35710,
20090727,27013,25973,26067,26873,69897,
20090728,29426,27250,27250,28859,156616,
20090729,29899,28244,28953,29286,107190,
20090730,31318,28811,29284,30751,131612,
20090731,31224,29805,31130,29805,68709,
20090803,30372,29000,29757,29096,84484,
20090804,29710,28575,29284,28765,58111,
20090805,29521,28480,28763,28813,66885,
20090806,29474,28196,28811,28386,47200,
20090807,30609,28196,28575,30184,129604,
20090810,30940,30278,30278,30751,85131,
20090811,30514,29048,30278,29474,130124,
20090812,29615,28669,29048,29144,55473,
20090813,30041,29237,29426,29759,59199,
20090814,29994,29095,29805,29380,63629,
20090817,29615,28622,29615,28623,46958,
20090818,28763,27675,28622,27961,43893,
20090819,28669,27439,28102,27440,40796,
20090820,28102,26871,27865,27724,39340,
20090821,28196,26635,27913,26967,57232,
20090824,27250,25925,26966,26116,90641,
20090825,26871,26114,26162,26683,59404,
20090826,28290,26777,26777,28150,77810,
20090827,28244,26919,28149,27488,71213,
20090828,27723,26493,27534,27014,61015,
20090831,27202,26209,27061,26589,31967,
20090901,26682,25925,26398,26683,44622,
20090902,27202,26114,26446,27156,58062,
20090903,27344,26162,26729,26210,71184,
20090904,26493,24885,26493,25548,168445,
20090907,26114,25168,25973,26116,60709,
20090908,26588,26020,26114,26589,46950,
20090909,26825,25736,26777,25737,58358,
20090910,26966,25831,25831,26258,454755,
20090911,28149,27061,27061,27913,222797,
20090914,29048,27913,28102,28765,130565,
20090915,29048,28196,29000,28954,86791,
20090916,29805,28575,29095,29144,121560,
20090917,30041,28906,29332,29805,135861,
20090918,29899,29048,29899,29427,57020,
20090921,29615,28622,29142,29190,62329,
20090922,29474,28244,29048,28859,76734,
20090923,28859,27723,28859,27724,66025,
20090924,28669,27439,27817,27961,70382,
20090925,29000,27771,27959,28859,108691,
20090928,30845,28527,28859,30515,153311,
20090929,30940,29805,30751,30326,98678,
20090930,31697,29757,30278,30278,137087,
20091001,30514,28433,30088,29474,136594,
20091005,29663,28433,28859,29049,77307,
20091006,29474,28575,29142,28576,50328,
20091007,28953,26919,28953,26919,100642,
20091008,27771,26919,26919,27440,30811,
20091009,28290,27439,27581,28292,36551,
20091012,28669,27771,28575,28339,31290,
20091013,28953,27865,28433,28671,62872,
20091014,28859,28196,28622,28671,46600,
20091015,29663,28859,29190,29569,98541,
20091016,29757,28480,29757,28859,51518,
20091019,28859,28244,28669,28859,24001,
20091020,29048,28386,28575,28671,29317,
20091021,28717,27817,28669,28150,29137,
20091022,28811,27723,28102,28292,52935,
20091023,28717,28007,28290,28717,37425,
20091026,29000,28338,28433,28528,28995,
20091027,28575,27675,28575,27771,40125,
20091028,27675,26304,27534,27298,64927,
20091029,27013,26493,26966,26967,26233,
20091030,27581,26825,27250,27156,25800,
20091102,27013,26304,26493,26589,26233,
20091103,27013,25074,26493,25075,60969,
20091104,25641,24648,25121,25453,70375,
20091105,25452,23985,25168,24791,128276,
20091106,25027,24270,24789,24649,51930,
20091109,24931,24127,24506,24270,42257,
20091110,24601,23891,24506,24128,28482,
20091111,24412,23749,24412,23939,18799,
20091112,24885,24127,24175,24743,33505,
20091113,25216,24458,24458,25122,25157,
20091116,25216,24553,24789,25122,20270,
20091117,25121,24364,25121,24412,21681,
20091118,24648,23797,24316,23891,31608,
20091119,24033,22850,23702,23655,97800,
20091120,23985,23181,23276,23939,19610,
20091123,24080,23560,24080,23608,18562,
20091124,24743,23843,23843,24649,42210,
20091125,25925,24695,24931,25737,67261,
20091126,26020,24931,26020,25312,57400,
20091127,25121,22708,25027,23608,59143,
20091130,24600,23891,23939,24602,38331,
20091201,25074,23939,24222,25027,40022,
20091202,25925,24885,25027,25831,50979,
20091203,26825,25547,25689,26777,53668,
20091204,27486,26398,26398,27488,50219,
20091207,27913,27108,27675,27109,36975,
20091208,27344,26919,26919,27109,37306,
20091209,28102,26493,26540,28008,59146,
20091210,28149,27250,27675,27724,48535,
20091211,28859,27298,27298,28671,63558,
20091214,29615,28669,28859,29617,69976,
20091215,29805,28906,29379,29332,31110,
20091216,29332,28575,29332,28954,32772,
20091217,30088,28859,29000,29805,58963,
20091218,30230,29142,29332,30232,34417,
20091221,30703,30136,30278,30326,49651,
20091222,30845,29899,30657,30657,60276,
20091223,30893,30184,30893,30657,39207,
20091224,30940,29994,30657,30751,711047,
20091228,35340,32927,34820,33543,424046,
