,High,Low,Open,Close,Volume,Adj Close
20031114,2877,2263,2570,2263,1401467,
20031117,2356,1992,2320,1992,973450,
20031118,2056,1906,2042,1977,261076,
20031119,2213,1899,1928,2213,1301400,
20031120,2295,1949,2221,1999,589014,
20031121,2049,1856,1949,1920,238652,
20031124,1942,1746,1864,1745,159243,
20031125,1835,1685,1685,1695,128230,
20031126,1806,1642,1692,1727,236349,
20031127,1892,1753,1778,1834,134027,
20031128,1856,1764,1856,1784,99543,
20031201,1821,1764,1764,1784,131958,
20031202,1828,1728,1828,1727,128449,
20031203,1781,1706,1749,1727,106240,
20031204,1799,1724,1731,1763,108989,
20031205,1853,1735,1760,1763,119726,
20031208,1817,1742,1749,1763,92372,
20031209,1889,1781,1806,1856,188246,
20031210,1942,1796,1828,1856,154986,
20031211,1889,1771,1821,1809,169800,
20031212,1871,1792,1806,1870,248877,
20031215,1903,1792,1885,1849,175550,
20031216,2042,1842,1842,1999,572984,
20031217,2038,1967,1967,2013,216306,
20031218,2056,1938,2042,1956,178116,
20031219,2049,1935,1960,1949,162426,
20031222,2181,1864,1999,1984,1271781,
20031223,2042,1864,2010,1892,245261,
20031224,1942,1785,1906,1820,110144,
20031226,1856,1756,1756,1799,109616,
20031229,1821,1710,1806,1742,91024,
20031230,1846,1749,1749,1834,72050,
20040102,1889,1796,1821,1820,22611,
20040105,1828,1760,1785,1784,106894,
20040106,1814,1714,1785,1717,49128,
20040107,1764,1571,1721,1642,148032,
20040108,1671,1596,1610,1613,85619,
20040109,1714,1549,1617,1713,176451,
20040112,1778,1649,1656,1710,204810,
20040113,1785,1710,1767,1735,154712,
20040114,1756,1656,1714,1677,148122,
20040115,1871,1631,1649,1842,388001,
20040116,1828,1628,1731,1638,221730,
20040119,1749,1642,1646,1645,165807,
20040120,1678,1599,1649,1613,96135,
20040126,1649,1585,1585,1642,55074,
20040127,1664,1606,1621,1606,73000,
20040128,1635,1549,1606,1570,108143,
20040129,1603,1564,1571,1592,59186,
20040130,1664,1592,1592,1663,80639,
20040202,1678,1617,1649,1656,51702,
20040203,1671,1624,1649,1642,50112,
20040204,1706,1642,1678,1681,134199,
20040205,1881,1728,1771,1842,562740,
20040206,1874,1771,1842,1792,150094,
20040209,1842,1774,1817,1792,143181,
20040210,1803,1731,1792,1752,142006,
20040211,1803,1717,1749,1799,111528,
20040212,1878,1728,1817,1735,303481,
20040213,1760,1615,1740,1635,176392,
20040216,1700,1630,1640,1675,98116,
20040217,1670,1595,1630,1600,123682,
20040218,1625,1595,1620,1595,66721,
20040219,1590,1515,1560,1530,178665,
20040220,1555,1515,1530,1540,71801,
20040223,1660,1550,1550,1585,324611,
20040224,1650,1520,1600,1535,75348,
20040225,1560,1465,1560,1465,86941,
20040226,1515,1420,1460,1420,76768,
20040227,1420,1355,1410,1360,42176,
20040302,1385,1365,1370,1380,41494,
20040303,1445,1355,1355,1400,51666,
20040304,1450,1400,1400,1430,32841,
20040305,1500,1410,1410,1450,111421,
20040308,1460,1380,1440,1380,63181,
20040309,1390,1330,1360,1360,170104,
20040310,1405,1335,1335,1365,80892,
20040311,1420,1340,1360,1415,102495,
20040312,1415,1250,1415,1360,175733,
20040315,1410,1310,1390,1410,33163,
20040316,1500,1380,1400,1500,111768,
20040317,1550,1470,1530,1505,122113,
20040318,1545,1465,1545,1505,82721,
20040319,1675,1480,1490,1550,399307,
20040322,1630,1550,1575,1585,152122,
20040323,1645,1550,1585,1570,290033,
20040324,1575,1490,1570,1525,103322,
20040325,1540,1435,1500,1535,88220,
20040326,1525,1460,1510,1525,51575,
20040329,1560,1495,1505,1550,50961,
20040330,1555,1495,1525,1530,49599,
20040331,1570,1495,1510,1530,48517,
20040401,1550,1500,1540,1530,67967,
20040402,1535,1470,1530,1510,72017,
20040406,1570,1480,1515,1540,142596,
20040407,1565,1520,1560,1565,149646,
20040408,1670,1580,1580,1670,402883,
20040409,1695,1620,1685,1650,157711,
20040412,1780,1635,1650,1740,399532,
20040413,1750,1670,1750,1690,177141,
20040414,1710,1600,1695,1640,161966,
20040416,1695,1605,1610,1685,159537,
20040419,1715,1640,1660,1650,153332,
20040420,1675,1575,1650,1650,191798,
20040421,1650,1570,1600,1600,143089,
20040422,1650,1560,1595,1560,265333,
20040423,1590,1495,1550,1510,329456,
20040426,1550,1510,1540,1510,171571,
20040427,1525,1475,1500,1490,165747,
20040428,1515,1475,1480,1490,70984,
20040429,1480,1370,1480,1370,126653,
20040430,1395,1330,1350,1395,95882,
20040503,1410,1370,1380,1405,67072,
20040504,1430,1395,1395,1420,82716,
20040506,1420,1340,1400,1360,60782,
20040507,1370,1280,1340,1310,138008,
20040510,1320,1155,1295,1220,82933,
20040511,1220,1165,1215,1220,37556,
20040512,1245,1210,1220,1215,63928,
20040513,1260,1215,1215,1225,44654,
20040514,1265,1170,1225,1205,56563,
20040517,1220,1065,1190,1065,69403,
20040518,1075,1000,1060,1035,68974,
20040519,1115,1045,1050,1110,80077,
20040520,1105,1050,1105,1060,51665,
20040521,1085,1050,1050,1070,61084,
20040524,1105,1040,1090,1095,42324,
20040525,1135,1050,1080,1100,32077,
20040527,1135,1095,1095,1100,39179,
20040528,1105,1050,1095,1070,100662,
20040531,1100,1055,1065,1080,43987,
20040601,1100,1060,1075,1075,36758,
20040602,1080,1030,1065,1050,47595,
