,High,Low,Open,Close,Volume,Adj Close
20180111,49800,39500,49800,40200,109013,
20180112,40800,35300,40200,37900,79579,
20180115,40200,36200,38700,36600,47466,
20180116,37500,35400,36600,35500,29257,
20180117,36100,33700,35600,33900,55657,
20180118,34200,32600,34000,32800,43571,
20180119,36000,32400,32800,35000,88014,
20180122,38600,35100,35100,36900,102422,
20180123,39300,35300,37500,37900,47273,
20180124,39600,37500,38000,38500,21604,
20180125,39500,37600,38700,38300,24323,
20180126,38800,37100,38100,38600,20492,
20180129,40000,37800,38700,39900,27478,
20180130,39900,38500,39900,39000,29889,
20180131,39400,37900,38600,38500,19297,
20180201,38800,38200,38500,38600,9631,
20180202,38600,37000,38500,37900,18835,
20180205,37700,36500,36700,36600,12870,
20180206,36700,34600,35500,36700,20150,
20180207,37500,35900,37000,36900,17974,
20180208,37300,36100,36900,36600,10468,
20180209,39000,35600,35600,38000,13235,
20180212,41600,37900,39000,41100,30744,
20180213,42700,38700,41100,39000,32577,
20180214,38900,36400,38600,37200,25856,
20180219,37900,36800,37200,37400,9235,
20180220,37800,36800,37400,36800,5492,
20180221,37100,36400,36700,37000,10521,
20180222,37200,36300,37100,36900,2936,
20180223,37500,36400,36800,37000,6638,
20180226,37400,36500,37000,36700,3538,
20180227,36800,35900,36600,36200,6936,
20180228,36000,35200,35900,35600,3885,
20180302,40000,34600,35500,38300,16208,
20180305,38600,36800,38400,37700,5153,
20180306,38100,37000,37400,37600,5461,
20180307,38100,37200,37500,37400,11849,
20180308,38100,36400,38100,36400,10963,
20180309,36600,35400,36500,36400,31918,
20180312,36500,35800,36400,36300,18224,
20180313,36400,35400,36300,35800,12546,
20180314,35800,35200,35700,35300,7450,
20180315,36400,35300,35300,36300,12968,
20180316,36500,35800,36300,35800,13027,
20180319,36200,35600,35800,35700,4446,
20180320,36100,35100,35400,35700,17551,
20180321,37000,35600,36000,36900,15205,
20180322,36800,35400,36600,35400,9441,
20180323,35200,34000,35200,34300,14865,
20180326,34900,34000,34000,34600,5348,
20180327,35400,34400,35300,34600,7575,
20180328,34800,34200,34700,34800,3894,
20180329,35300,34400,35300,34500,4596,
20180330,35000,33900,34500,34600,6355,
20180402,37900,34800,35300,37600,22795,
20180403,37900,36200,37200,36800,5967,
20180404,36800,35600,36800,36200,7599,
20180405,40000,36100,36100,39500,25930,
20180406,39600,38700,39200,39000,9140,
20180409,40100,38300,38500,39400,7738,
20180410,42200,38300,39400,42000,12799,
20180411,42200,41100,42000,41300,8244,
20180412,41600,38800,41200,39200,14329,
20180413,40800,39200,39200,40700,8327,
20180416,41400,38700,40700,41000,8381,
20180417,42000,40400,41300,41300,10971,
20180418,42400,41300,41300,42200,9594,
20180419,43000,40600,42400,42300,10186,
20180420,43000,40800,42300,42300,13741,
20180423,43000,41000,42600,42600,7270,
20180424,42900,42100,42600,42800,9104,
20180425,44600,41500,42800,44400,7672,
20180426,45000,42600,44800,43700,4731,
20180427,43700,42200,43700,43100,1953,
20180430,45600,42299,44900,42600,6328,
20180502,43199,40999,42900,43000,4291,
20180503,43600,42299,43600,42600,1604,
20180504,44400,41000,43700,43900,7365,
20180508,43299,42000,43000,42800,1864,
20180509,43299,40200,43299,42800,5065,
20180510,43000,41100,43000,41300,3113,
20180511,41500,39700,41500,40200,7527,
20180514,40200,38400,39900,38400,6586,
20180515,41500,38100,38100,39900,21090,
20180516,44300,40000,40000,43300,24334,
20180517,49699,43000,44500,45400,21369,
20180518,46700,44700,45000,44900,6848,
20180521,46200,44500,44600,45300,4334,
20180523,45300,43500,45300,44100,3186,
20180524,44700,43500,43900,44100,1353,
20180525,44500,43200,44500,44300,3040,
20180528,45000,43400,43400,44300,2206,
20180529,45100,44200,44400,45000,4923,
20180530,47600,44800,45000,46800,6503,
20180531,48000,45600,47200,45700,6377,
20180601,47200,43400,46300,44500,4989,
20180604,47400,43800,44500,47100,6558,
20180605,47600,45400,47100,46000,1838,
20180607,46800,45200,46400,45200,2083,
20180608,45999,43900,44800,44100,1630,
20180611,46400,44700,44900,46200,4700,
20180612,46900,45500,45500,46500,826,
20180614,47400,44699,46500,47400,2351,
20180615,47400,43000,47400,45100,6175,
20180618,45800,40800,45800,40800,4476,
20180619,45000,40800,41200,43200,5845,
20180620,44100,42300,44100,43300,2029,
20180621,43300,41600,43300,42000,2029,
20180622,43599,41700,41900,42300,2852,
20180625,42400,41000,42100,42300,3224,
20180626,44200,41100,42000,43800,3509,
20180627,44800,43200,44000,44100,1669,
20180628,45600,42700,44000,44600,6926,
20180629,45400,43400,45400,44400,1111,
