,High,Low,Open,Close,Volume,Adj Close
20080801,4260,3661,3707,3707,3818457,
20080804,3958,3359,3785,3666,625673,
20080805,3849,3528,3734,3630,171675,
20080806,3812,3538,3688,3813,239853,
20080807,3945,3757,3821,3758,117293,
20080808,3789,3656,3730,3776,73537,
20080811,3844,3624,3775,3776,103011,
20080812,3757,3570,3757,3662,70116,
20080813,3702,3588,3602,3662,81900,
20080814,4151,3684,3702,4120,222864,
20080818,4503,4036,4119,4463,336978,
20080819,4484,4219,4484,4367,78625,
20080820,4713,4256,4301,4312,178851,
20080821,4393,4027,4347,4028,90215,
20080822,4000,3666,3958,3799,75928,
20080825,3990,3821,3821,3858,39463,
20080826,3853,3688,3798,3707,51087,
20080827,3771,3478,3716,3570,65129,
20080828,3844,3583,3583,3694,48330,
20080829,3798,3656,3798,3730,20039,
20080901,3707,3437,3656,3707,37902,
20080902,3679,3432,3570,3657,67822,
20080903,3707,3487,3570,3639,25934,
20080904,3798,3606,3661,3698,42755,
20080905,3606,3501,3606,3524,27850,
20080908,3647,3487,3487,3593,46571,
20080909,3679,3428,3679,3456,70085,
20080910,3501,3236,3391,3341,37364,
20080911,3428,3258,3341,3341,34618,
20080912,3835,3304,3382,3698,122577,
20080916,3611,3295,3295,3524,17702,
20080917,3725,3446,3661,3726,12994,
20080918,3725,3528,3528,3726,12507,
20080919,3936,3785,3789,3936,45599,
20080922,4068,3391,3981,3941,18942,
20080923,4096,3890,4045,4092,26679,
20080924,4086,3968,4004,3968,10586,
20080925,4100,3853,3981,4028,36685,
20080926,4119,3753,4119,4028,66462,
20080929,4027,3876,4027,3982,8813,
20080930,3936,3707,3753,3936,26959,
20081001,3981,3812,3890,3822,18010,
20081002,3931,3753,3821,3931,12800,
20081006,3885,3519,3885,3771,14018,
20081007,3798,3207,3221,3799,35118,
20081008,3890,3506,3890,3684,22067,
20081009,3775,3570,3775,3570,11717,
20081010,3661,3387,3606,3662,23351,
20081013,3753,3547,3753,3707,8741,
20081014,3954,3693,3771,3808,31601,
20081015,3830,3707,3711,3822,25113,
20081016,3794,3592,3707,3776,85137,
20081017,3885,3707,3885,3799,36508,
20081020,3844,3661,3734,3831,20945,
20081021,3890,3780,3890,3799,4216,
20081022,4205,3579,3839,3845,40747,
20081023,3835,3551,3835,3753,33570,
20081024,3839,3478,3839,3616,43482,
20081027,3794,3432,3794,3524,9673,
20081028,3661,3345,3661,3456,35646,
20081029,3670,3254,3515,3254,41588,
20081030,3638,3300,3478,3616,45112,
20081031,3821,3615,3707,3799,35466,
20081103,3936,3798,3798,3899,33449,
20081104,3894,3798,3894,3845,10529,
20081105,4187,3803,3931,3817,194420,
20081106,3890,3478,3890,3479,65045,
20081107,3661,3295,3478,3662,40889,
20081110,3730,3597,3707,3657,11335,
20081111,3743,3547,3565,3707,14623,
20081112,3766,3583,3766,3662,7239,
20081113,3647,3396,3478,3552,22206,
20081114,3652,3437,3579,3593,17134,
20081117,3597,3487,3597,3565,8231,
20081118,3579,3373,3579,3373,15206,
20081119,3469,3207,3281,3341,13054,
20081120,3323,2896,3323,3044,13645,
20081121,3212,2983,3212,3190,25472,
20081124,3666,3336,3432,3515,220099,
20081125,3666,3231,3615,3268,115372,
20081126,3460,3277,3295,3369,40318,
20081127,3675,3391,3570,3451,126316,
20081128,3775,3432,3570,3497,150672,
20081201,3634,3464,3565,3575,50165,
20081202,3542,3295,3327,3451,52596,
20081203,3570,3409,3570,3524,45872,
20081204,3579,3396,3528,3524,43323,
20081205,3624,3492,3492,3552,44567,
