,High,Low,Open,Close,Volume,Adj Close
19991215,32190,30449,32093,31417,1294970,
19991216,33156,30595,31223,31707,1391780,
19991217,31319,27550,31078,29290,700910,
19991220,29290,28516,28516,29290,632430,
19991221,28999,28710,28758,28710,479550,
19991222,28806,28710,28710,28710,858410,
19991223,28758,25326,28709,28227,1565990,
19991224,28661,28226,28661,28227,782290,
19991227,28420,28226,28274,28227,858040,
19991228,28710,28226,28226,28710,677370,
20000104,28323,28226,28226,28227,602360,
20000105,28275,27163,28226,27985,1303320,
20000106,27936,27066,27550,27743,790950,
20000107,27743,27163,27163,27743,953550,
20000110,31803,27550,27743,31803,2179450,
20000111,28226,27260,27260,27840,1005140,
20000112,31803,26921,27308,31803,2920310,
20000113,28420,27163,27405,27163,634130,
20000114,26970,23103,26728,23103,700120,
20000117,24118,22088,23345,23828,620600,
20000118,23876,23006,23876,23200,198360,
20000119,22910,21363,22716,21557,217450,
20000120,22426,19526,20396,21267,246720,
20000121,22136,20300,20300,21943,150470,
20000124,23780,22136,22136,23490,243390,
20000125,24456,23490,23538,23877,237800,
20000126,24359,24021,24166,24070,146810,
20000127,24360,23200,24215,23973,308220,
20000128,24166,23973,24166,24118,184420,
20000131,23731,22716,23490,23538,47260,
20000201,24070,23635,23683,24070,83760,
20000202,25568,24070,24070,25423,191500,
20000203,26003,25423,25520,25858,127050,
20000207,27453,26100,26100,26293,168450,
20000208,26583,25616,26245,25617,107720,
20000209,26534,26099,26099,26342,147110,
20000210,26776,26438,26438,26438,246850,
20000211,26486,26438,26486,26438,196530,
20000214,26196,25036,25616,25472,57300,
20000215,26341,25616,25616,26052,236370,
20000216,25810,24650,24650,25133,53150,
20000217,26051,25230,25375,26003,134010,
20000218,26680,26148,26148,26487,225710,
20000221,26583,24746,26486,25907,126310,
20000222,25713,24746,25181,25617,67610,
20000223,28033,25906,28033,27453,212330,
20000224,27356,26293,27066,27357,68600,
20000225,28710,27550,27550,28178,339430,
20000228,28323,26825,28178,27115,252340,
20000229,28130,27405,27453,27598,107170,
20000302,28033,27646,27743,27888,122680,
20000303,28033,26921,27985,26970,220870,
20000306,27211,26148,26390,27115,28040,
20000307,27743,26390,27646,27308,238730,
20000308,28226,27308,27308,27840,185150,
20000309,28033,27888,27936,27937,60150,
20000310,27549,26970,27115,27115,18760,
20000313,26970,26245,26583,26583,56250,
20000314,27453,26680,26680,27018,90600,
20000315,27840,26970,27066,26970,147930,
20000316,26873,26148,26148,26390,18420,
20000317,26583,26148,26583,26438,47180,
20000320,27356,26196,26486,26583,98230,
20000321,26873,26293,26680,26873,36370,
20000322,27066,26341,26583,27067,65050,
20000323,27066,26776,26921,27067,48490,
20000324,27550,26873,27066,27453,118410,
20000327,27936,27259,27259,27937,83240,
20000328,30836,27066,27598,30837,295570,
20000329,29000,27066,27694,27067,120940,
20000330,27598,26776,27163,27357,46560,
20000331,29386,27163,27356,29387,643190,
20000403,27453,26873,27453,27067,26530,
20000404,27453,26341,26969,26680,19480,
20000406,26679,25906,26099,26197,17320,
20000407,26390,25713,26196,26390,12750,
20000410,27066,25133,26390,26293,74510,
20000411,26583,25616,26196,26583,70060,
20000412,27066,25906,26100,27067,49690,
20000414,26583,26051,26583,26052,12110,
20000417,24215,22813,24166,23490,29350,
20000418,25085,23780,23780,25085,34660,
20000419,25616,24021,25616,24843,66090,
20000420,24795,24118,24166,24553,24640,
20000421,25036,24166,24166,25037,30320,
20000424,24843,24311,24843,24408,7460,
20000425,24311,23925,24263,24022,9790,
20000426,24166,22813,24021,23683,36230,
20000427,24021,22233,23489,23587,73460,
20000428,24650,23103,23103,24457,47670,
20000502,24456,23683,23683,24360,13540,
20000503,24360,23780,23973,24022,9070,
20000504,24360,23538,24166,24263,22660,
20000508,24553,23683,23683,24553,23130,
20000509,24263,24069,24263,24167,7580,
20000510,23973,23683,23876,23828,15440,
20000512,23876,23538,23876,23780,12720,
20000515,23634,23006,23634,23297,15840,
20000516,23586,22813,22813,22813,23810,
20000517,23973,23006,23103,23248,40950,
20000518,23296,22088,22765,22620,55950,
20000519,22716,21846,21846,22717,33010,
20000522,22426,21750,22233,22233,25510,
20000523,22716,21508,22281,22040,33780,
20000524,22040,21266,21460,22040,39380,
20000525,22910,22136,22136,22668,33480,
20000526,22523,21846,22233,22040,18930,
20000529,21943,21363,21556,21943,16470,
20000530,22426,21460,21460,22137,16550,
20000531,23200,22281,23200,22910,47600,
20000601,23103,22426,22523,22620,27620,
20000602,23151,22281,23151,23007,80040,
20000605,24553,22620,22620,23297,78070,
20000607,23683,22813,23683,23007,66990,
20000608,26438,22668,22909,23152,194210,
20000609,24940,23006,23006,24360,200190,
20000612,25616,24166,25326,24553,131830,
20000613,24263,23200,24263,23248,34060,
20000614,23489,22426,23200,23490,49720,
20000615,23393,22378,22765,22378,39410,
20000616,22668,21943,22620,22330,27490,
20000619,22523,21991,22136,22233,21380,
20000620,22620,22040,22330,22378,19060,
20000621,22909,22233,22378,22717,27590,
20000622,23393,22765,22910,23200,71180,
20000623,23200,22523,22813,23200,17020,
20000626,23345,22571,23345,22620,119640,
20000627,23006,22523,22716,23007,43610,
20000628,23006,22668,22716,22910,30840,
20000629,22909,22668,22716,22910,32040,
20000630,23586,22813,23586,23490,67160,
20000703,24650,23103,23200,24457,214080,
20000704,24263,23538,24166,23780,31140,
20000705,23683,22716,23489,23152,30650,
20000706,23973,22765,22910,23780,48720,
20000707,23876,23296,23296,23490,32610,
20000710,23683,23248,23345,23248,17030,
20000711,23393,23006,23393,23297,17870,
20000712,23200,22765,22910,23103,40510,
20000713,23103,22668,23103,23007,18440,
20000714,22909,22620,22764,22717,20610,
20000718,22571,21943,22426,22233,24440,
20000719,22233,21266,22233,21750,70540,
20000720,21750,21363,21750,21750,13220,
20000721,22136,21314,21749,22137,35570,
20000724,22233,21460,21605,22040,23780,
20000725,22426,21605,21605,22330,34100,
20000726,22716,21846,22716,22233,11610,
20000727,22426,21798,21846,22040,15990,
20000728,22620,21798,21895,22620,35650,
20000731,22909,22136,22136,22910,47870,
20000801,22910,22378,22378,22813,16870,
20000802,23103,22378,22426,22620,193810,
20000803,23393,22426,22426,22717,155700,
20000804,23151,22620,23151,22813,31410,
20000807,23006,22330,23006,22330,24720,
20000808,22330,21846,22281,21847,17330,
20000809,22330,21653,21653,22233,20170,
20000810,22426,22040,22233,22427,13130,
20000811,22330,21846,22040,21992,20960,
20000814,22330,22040,22185,22185,14880,
20000816,22571,22136,22523,22233,56560,
20000817,22523,22136,22523,22233,18260,
20000818,22185,21701,22040,21702,31960,
20000821,21846,21266,21846,21267,28710,
20000822,21460,21073,21363,21363,18880,
20000823,21315,21121,21266,21218,11330,
20000824,21218,20735,21073,21170,20410,
20000825,21266,20880,20880,21267,16530,
20000828,21266,20976,21266,20977,14870,
20000829,21170,20880,21073,21073,18610,
20000830,21460,20831,21073,21460,223390,
20000831,21460,20831,21460,21170,37200,
20000901,21750,20880,20880,21508,90160,
20000904,21750,21025,21266,21170,30220,
20000905,21266,20928,21170,21267,17850,
20000906,21218,20880,21218,21025,20030,
20000907,21218,20831,21218,20928,29120,
20000908,21073,20735,20976,20880,10880,
20000914,20976,20541,20831,20977,13980,
20000915,21073,20735,20976,21073,29020,
20000918,20976,19623,20976,20300,44230,
20000919,20251,19526,20106,20107,27050,
20000920,20300,19816,20106,20155,20130,
20000921,20493,19333,19913,20300,34220,
20000922,19865,18366,19865,19527,45100,
20000925,19526,18753,18753,19333,17770,
20000926,19333,18995,19333,19285,15610,
20000927,20106,18946,18946,19720,71750,
20000928,19913,19430,19913,19575,40890,
20000929,20300,19430,19720,19720,78220,
20001002,19720,18560,19720,19285,236610,
20001004,19333,18898,18995,19140,73560,
20001005,19333,18946,19333,19188,18130,
20001006,19140,18898,19043,18898,17150,
20001009,19285,18608,18850,18850,24920,
20001010,19091,18608,18608,18850,11770,
20001011,19043,18560,18656,18947,76540,
20001012,19285,18753,18898,19140,42970,
20001013,18850,18173,18850,18367,23390,
20001016,18850,18125,18850,18270,2061430,
20001017,18560,17980,18270,18077,43670,
20001018,18076,17448,18076,17690,44200,
20001019,17883,17303,17690,17690,46680,
20001020,19526,17738,17738,19188,143190,
20001023,18898,18124,18898,18657,58510,
20001024,19816,18656,19526,19043,179100,
20001025,19623,18511,19526,18657,124800,
20001026,18656,17980,18463,18173,120290,
20001027,18318,17786,18270,18077,91790,
20001030,18076,17593,17883,17980,122310,
20001031,18028,17255,17690,17690,132560,
20001101,18366,17593,17835,18270,164360,
20001102,19043,17980,17980,18512,193020,
20001103,18801,17980,18801,17980,154000,
20001106,18173,17593,17980,17835,197520,
20001107,18076,17593,17979,17642,149450,
20001108,17738,17303,17641,17352,162840,
20001109,17593,17110,17303,17303,207460,
20001110,18173,17303,17303,18028,317450,
20001113,17980,17496,17980,17690,163850,
20001114,18076,17400,17690,17690,1253380,
20001115,17593,17303,17400,17303,218750,
20001116,17496,16965,17110,17013,122100,
20001117,17400,16916,17206,17207,178390,
20001120,17110,16868,17013,17110,88130,
20001121,17110,16626,16868,16917,199850,
20001122,17013,16626,16723,16917,111170,
20001123,16868,16530,16675,16723,71340,
20001124,17110,16675,16868,17013,133790,
20001127,17206,16820,17206,16917,111920,
20001128,17110,16723,16771,16917,161690,
20001129,17013,16674,17013,16917,126930,
20001130,17061,16578,17061,16723,243090,
20001201,17593,16481,16626,17303,420710,
20001204,17690,17061,17206,17303,187640,
20001205,17738,17110,17400,17593,175550,
20001206,17786,17400,17593,17545,247390,
20001207,17835,17110,17496,17400,181140,
20001208,17786,17303,17400,17787,241790,
20001211,17883,17641,17835,17787,127870,
20001212,17786,17400,17641,17400,116970,
20001213,17786,17109,17400,17497,155020,
20001214,17738,17303,17496,17690,240080,
20001215,17835,17303,17786,17593,190580,
20001218,17738,17303,17303,17642,108240,
20001219,18318,17351,17448,18173,196250,
20001220,17980,17641,17980,17980,147370,
20001221,18173,17545,17786,18173,177420,
20001222,18560,17883,17883,18270,309970,
20001226,18753,18173,18270,18753,224720,
20010102,18173,17400,17400,17980,45350,
20010103,17980,17690,17883,17932,46020,
20010104,18366,17786,18270,17787,244670,
20010105,17980,17448,17786,17593,170770,
20010108,17786,17400,17690,17593,141340,
20010109,17786,17400,17448,17497,139530,
20010110,17593,17110,17593,17303,109050,
20010111,17303,17061,17110,17110,83970,
20010112,17400,17110,17110,17207,214230,
20010115,17641,17110,17400,17110,243560,
20010116,17351,16965,17351,16965,153280,
20010117,17448,17013,17013,17207,256430,
20010118,19333,17303,17496,17690,505350,
20010119,18076,17448,17883,17497,258370,
20010122,17883,17545,17883,17593,206500,
20010126,17883,17351,17593,17352,150230,
20010129,17641,17206,17206,17303,118000,
20010130,17496,17303,17400,17400,158560,
20010131,17593,17255,17545,17400,162900,
20010201,18076,17400,17400,17883,332440,
20010202,18173,17593,17883,18173,447860,
20010205,18270,17786,18270,17787,198390,
20010206,17835,17593,17786,17642,80930,
20010207,17786,17448,17690,17448,63440,
20010208,17835,17448,17496,17787,220050,
20010209,18028,17593,17593,17980,115260,
20010212,18028,17641,17786,17932,111820,
20010213,18076,17835,17931,17932,173830,
20010214,18318,17786,17931,18028,134380,
20010215,18173,17786,18076,17835,81600,
20010216,17883,17690,17738,17787,79170,
20010219,17835,17593,17690,17738,70130,
20010220,17835,17593,17593,17835,59150,
20010221,17883,17641,17835,17787,94650,
20010222,17835,17593,17690,17835,98950,
20010223,17883,17690,17835,17787,61020,
20010226,18753,17980,18753,18270,316270,
20010227,18269,17883,18269,17932,123740,
20010228,18173,17690,17883,17980,121000,
20010302,17980,17690,17786,17980,101240,
20010305,17980,17690,17690,17980,47440,
20010306,17931,17738,17786,17787,23130,
20010307,17931,17690,17690,17787,27020,
20010308,17980,17690,17786,17980,23320,
20010309,17980,17738,17980,17738,24540,
20010312,17738,17400,17738,17690,29780,
20010313,17593,17158,17496,17400,61210,
20010314,17593,17158,17400,17593,45050,
20010315,17400,17013,17303,17400,83030,
20010316,17303,17158,17206,17255,22550,
20010319,17400,17061,17400,17400,47840,
20010320,17496,16868,17496,16917,81340,
20010321,17206,16481,16723,17207,32370,
20010322,17110,16723,16723,17062,27330,
20010323,17061,16723,16820,16868,51400,
20010326,17013,16675,16916,16820,61480,
20010327,17206,16723,16916,16965,90470,
20010328,17303,16820,16916,17013,47830,
20010329,17013,16771,17013,16917,12250,
20010330,16916,16433,16771,16433,74670,
20010402,16626,16143,16578,16433,15480,
20010403,16433,15950,16143,16240,22210,
20010404,16046,15756,15756,15805,22040,
20010406,16191,15901,15998,15950,85770,
20010409,16433,15853,15950,15950,59400,
20010410,16240,15805,15950,15950,30070,
20010411,16385,15853,16385,15853,29990,
20010412,15901,15660,15853,15757,29040,
20010413,15756,15611,15708,15757,26210,
20010416,15756,15611,15756,15660,17760,
20010417,15660,15466,15515,15660,26730,
20010418,15756,15466,15660,15660,122190,
20010419,16046,15756,15756,15805,264210,
20010420,16046,15708,15998,15757,91440,
20010423,15853,15514,15756,15563,86270,
20010424,15660,15466,15466,15515,63550,
20010425,16240,15563,15563,15998,153120,
20010426,16143,15708,16143,15708,78590,
20010427,15756,15611,15611,15660,58200,
20010430,15853,15660,15708,15660,63400,
20010502,16143,15756,15853,16143,132030,
20010503,16240,15901,16143,16143,68950,
20010504,16336,15998,15998,16337,69450,
20010507,16433,16191,16336,16337,70780,
20010508,16385,16191,16336,16385,58850,
20010509,16723,16288,16433,16385,118420,
20010510,16820,16336,16433,16820,46620,
20010511,16868,16626,16820,16675,36980,
20010514,16771,16433,16626,16578,43340,
20010515,16723,16433,16578,16578,28060,
20010516,16723,16433,16578,16723,47640,
20010517,17110,16626,16723,16917,84960,
20010518,17110,16771,17110,16917,40280,
20010521,17110,16626,16916,16820,128310,
20010522,16820,16336,16820,16530,140480,
20010523,16626,16433,16530,16530,89050,
20010524,16675,16433,16626,16675,42150,
20010525,17641,16626,16723,17593,254680,
20010528,17835,17303,17593,17352,103950,
20010529,17738,17351,17400,17593,71170,
20010530,18705,17448,17593,18657,261210,
20010531,19188,18270,18366,18367,243390,
20010601,18560,18125,18366,18560,65750,
20010604,18560,18221,18415,18415,30220,
20010605,18705,17351,18463,17642,143370,
20010607,17641,17013,17641,17255,45740,
20010608,18366,17206,17593,18173,93430,
20010611,18415,17690,17835,18270,68730,
20010612,18705,18076,18270,18560,96930,
20010613,20300,18366,18656,19913,295380,
20010614,20735,19140,20203,20735,796040,
20010615,20590,19961,20300,20590,139030,
20010618,20541,19526,20106,19720,125380,
20010619,19913,18946,19140,19237,239920,
20010620,19236,18463,19236,18608,119130,
20010621,18801,18125,18366,18318,142250,
20010622,18366,17883,18270,17883,124110,
20010625,18125,17786,17883,17932,96930,
20010626,18125,17641,18125,17835,84600,
20010627,18125,17690,17835,17883,99160,
20010628,18270,17690,18076,17883,126600,
20010629,18076,17786,17931,17883,111020,
20010702,17883,17351,17883,17400,159200,
20010703,17545,17158,17545,17448,84620,
20010704,17593,17158,17496,17593,119670,
20010705,17690,17206,17690,17400,197270,
20010706,17303,17061,17110,17110,90040,
20010709,16916,16626,16820,16820,127240,
20010710,17013,16529,16529,16917,62110,
20010711,16965,16578,16626,16868,73200,
20010712,17013,16481,16916,16482,134330,
20010713,16820,16385,16723,16385,96120,
20010716,16626,16288,16481,16433,81220,
20010718,16626,15950,16626,15950,81820,
20010719,16626,15950,15950,16192,81380,
20010720,16240,15950,16191,15998,97690,
20010723,16288,15950,16046,16143,53720,
20010724,16626,15950,15950,16578,105360,
20010725,16626,16143,16626,16337,84260,
20010726,16288,16094,16240,16288,79640,
20010727,16385,16046,16046,16337,56010,
20010730,16385,15998,16385,16047,63050,
20010731,16240,15998,16046,16192,23460,
20010801,16530,15998,16191,16530,107210,
20010802,16626,16240,16433,16627,47940,
20010803,16626,16336,16433,16337,43930,
20010806,16723,16433,16626,16627,65150,
20010807,16626,16385,16530,16627,40260,
