,High,Low,Open,Close,Volume,Adj Close
20001025,5047,4314,4486,4323,5462050,
20001026,4253,3675,4236,3702,3274750,
20001027,3913,3667,3753,3706,2404710,
20001030,3921,3710,3710,3732,1301010,
20001031,3727,3494,3701,3624,1094300,
20001101,3796,3598,3649,3753,1349550,
20001102,3796,3645,3667,3753,766200,
20001103,3951,3727,3770,3771,868250,
20001106,3809,3710,3736,3736,632260,
20001107,3736,3667,3714,3667,486810,
20001108,3693,3589,3624,3641,371680,
20001109,3667,3589,3667,3594,298440,
20001110,3641,3520,3615,3538,359630,
20001113,3485,3399,3460,3477,685430,
20001114,3524,3408,3460,3512,347400,
20001115,3537,3481,3494,3512,421080,
20001116,3503,3464,3481,3490,175770,
20001117,3464,3416,3460,3417,312950,
20001120,3438,3378,3416,3378,218390,
20001121,3365,3162,3365,3305,548690,
20001122,3451,3304,3304,3451,419690,
20001123,3477,3334,3373,3421,255910,
20001124,3425,3352,3369,3426,265240,
20001127,3451,3403,3451,3404,115130,
20001128,3438,3386,3399,3426,252460,
20001129,3399,3322,3399,3382,131650,
20001130,3391,3322,3360,3391,153970,
20001201,3429,3296,3365,3426,216450,
20001204,3425,3313,3425,3365,188840,
20001205,3399,3326,3356,3365,93650,
20001206,3399,3356,3399,3365,147340,
20001207,3386,3278,3330,3279,230050,
20001208,3313,3252,3287,3262,153590,
20001211,3287,3261,3261,3279,176080,
20001212,3296,3235,3287,3279,441060,
20001213,3770,3451,3529,3771,1891940,
20001214,4228,3826,3956,3969,2447990,
20001215,3977,3675,3710,3792,933040,
20001218,3710,3464,3606,3641,578690,
20001219,3589,3322,3477,3590,542330,
20001220,3468,3153,3460,3193,449070,
20001221,3347,2899,3287,3348,346240,
20001222,3365,3020,3287,3020,235410,
20001226,3261,2925,3037,3262,446680,
20010102,3322,3106,3149,3236,132830,
20010103,3235,3106,3106,3154,199620,
20010104,3438,3192,3278,3231,626280,
20010105,3343,3201,3218,3322,434610,
20010108,3520,3296,3356,3451,462690,
20010109,3684,3347,3399,3684,471610,
20010110,3684,3408,3624,3451,408510,
20010111,3507,3416,3481,3451,223350,
20010112,3520,3322,3322,3443,398870,
20010115,3485,3365,3451,3430,355250,
20010116,3619,3334,3460,3456,872680,
20010117,3494,3300,3477,3322,329100,
20010118,3408,3261,3278,3391,411190,
20010119,3391,3278,3347,3279,391080,
20010122,3365,3278,3283,3365,283000,
20010126,3408,3300,3365,3322,219990,
20010129,3365,3291,3322,3322,176250,
20010130,3356,3317,3330,3322,222070,
20010131,3347,3304,3347,3339,307310,
20010201,3343,3291,3322,3331,143590,
20010202,3322,3278,3322,3305,104700,
20010205,3278,3149,3278,3162,131320,
20010206,3231,3123,3158,3201,90390,
20010207,3201,3127,3149,3193,68740,
20010208,3227,3132,3132,3184,47280,
20010209,3205,3149,3149,3206,100320,
20010212,3322,3218,3235,3279,177690,
20010213,3304,3240,3240,3270,112060,
20010214,3339,3257,3257,3331,128180,
20010215,3408,3313,3339,3339,201490,
20010216,3399,3330,3365,3365,118020,
20010219,3378,3330,3347,3374,76950,
20010220,3580,3356,3391,3581,291050,
20010221,3757,3494,3624,3710,409080,
20010222,3796,3624,3796,3758,331050,
20010223,3787,3632,3710,3680,199320,
20010226,3697,3624,3632,3641,236360,
20010227,3744,3641,3667,3710,211010,
20010228,3744,3641,3641,3728,162990,
20010302,3753,3649,3753,3719,283930,
20010305,3787,3658,3667,3788,176470,
20010306,4046,3762,3831,3797,458700,
20010307,4098,3822,3839,4055,659950,
20010308,4383,4115,4141,4306,663950,
20010309,4262,4055,4219,4211,266080,
20010312,4146,3986,4133,4055,175810,
20010313,4150,3477,3477,4055,229570,
20010314,4223,4064,4064,4198,205450,
20010315,4167,4012,4029,4116,177640,
20010316,4197,4064,4064,4185,160340,
20010319,4271,4133,4133,4219,125600,
20010320,4236,4150,4228,4211,128590,
20010321,4236,4141,4141,4237,230000,
20010322,4314,4176,4176,4314,358060,
20010323,4297,4184,4297,4228,268280,
20010326,4232,4184,4193,4228,130610,
20010327,4314,4184,4184,4314,2199800,
20010328,4322,4193,4322,4271,72340,
20010329,4271,4133,4228,4133,43650,
20010330,4133,3960,4115,4099,89620,
20010402,4072,3969,4072,4012,24780,
20010403,4003,3736,3809,3736,99800,
20010404,3951,3736,3736,3857,42710,
20010406,4098,3900,4098,3961,27370,
20010409,4012,3938,4012,3943,27670,
20010410,3986,3882,3887,3943,12550,
20010411,4055,3908,3926,3969,41920,
20010412,3969,3891,3951,3965,14360,
20010413,4098,3891,3926,3995,67030,
20010416,4055,3900,3995,3969,41740,
20010417,3995,3736,3969,3969,28010,
20010418,4042,3917,3917,4012,26560,
20010419,4219,4038,4055,4099,162310,
20010420,4271,4020,4098,4176,103220,
20010423,4202,4072,4159,4142,75860,
20010424,4184,4064,4141,4185,34050,
20010425,4176,4098,4107,4107,44710,
20010426,4210,4064,4107,4124,48500,
20010427,4159,4072,4124,4150,38800,
20010430,4202,4124,4150,4185,103230,
20010502,4245,4141,4159,4150,37350,
20010503,4176,4098,4150,4150,42500,
20010504,4176,4120,4159,4168,51860,
20010507,4184,4115,4159,4133,37500,
20010508,4167,4098,4167,4107,42170,
20010509,4288,4077,4107,4176,203870,
20010510,4391,4184,4262,4198,210390,
20010511,4314,4184,4223,4194,84590,
20010514,4348,4193,4288,4340,335220,
20010515,4573,4297,4357,4461,447220,
20010516,4573,4357,4573,4357,262840,
20010517,4461,4348,4409,4349,142620,
20010518,4331,4253,4322,4280,89180,
20010521,4400,4271,4271,4401,179980,
20010522,4512,4400,4486,4444,187110,
20010523,5108,4400,4400,5108,876890,
20010524,5867,5056,5090,5867,1572230,
20010525,6618,5746,6126,6092,1799090,
20010528,6997,6126,6126,6998,1100020,
20010529,8041,7334,7420,8042,842890,
20010530,8620,6859,8369,7265,1820430,
20010531,7929,6695,6928,7723,1127070,
20010601,8197,7291,8197,7697,723480,
20010604,7757,7420,7446,7533,257310,
20010605,7662,6937,7532,7006,392340,
20010607,7420,6549,6557,7162,495010,
20010608,7765,7170,7334,7550,550220,
20010611,7679,7248,7360,7559,233170,
20010612,7921,7429,7765,7593,221300,
20010613,7765,7506,7765,7507,196630,
20010614,7593,7256,7506,7421,165940,
20010615,7584,7282,7420,7524,142830,
20010618,8197,7524,7524,8051,450990,
20010619,9232,8024,8050,9233,464750,
20010620,10570,9577,10095,10009,1803840,
20010621,10354,8973,10354,9017,640510,
20010622,10181,8801,9016,9664,636370,
20010625,11087,9405,9405,11088,1232450,
20010626,11389,9750,11087,9923,1079790,
20010627,11346,9922,10181,10958,1284430,
20010628,11605,10181,11174,10613,859110,
20010629,10872,9836,10397,10354,771570,
20010702,11389,9750,11217,10225,956920,
20010703,10311,9836,10009,9880,399370,
20010704,9750,9362,9534,9448,477150,
20010705,10181,9448,9448,10009,621770,
20010706,10009,9448,10009,9621,261440,
20010709,9362,8714,9060,8801,364400,
20010710,9016,8136,8801,8171,593370,
20010711,8758,7506,7860,8197,588330,
20010712,8801,8248,8248,8525,326850,
20010713,8973,7679,8714,7912,290420,
20010716,8326,7852,7946,8068,258080,
20010718,8197,7860,8076,7869,159250,
20010719,9016,7722,7774,9017,602310,
20010720,9836,8559,8973,8801,1204260,
20010723,9362,8421,9060,8542,403340,
20010724,8585,7817,8456,8189,504800,
20010725,8525,7860,8188,7990,330270,
20010726,8283,7990,8223,8016,218670,
20010727,8197,8050,8050,8102,191090,
20010730,8887,8024,8024,8258,322770,
20010731,8525,8292,8412,8344,154800,
20010801,8602,8378,8542,8542,157240,
20010802,9793,8628,8628,9794,946490,
20010803,10095,9318,10009,9492,817210,
20010806,10052,9577,9620,9707,458690,
20010807,9836,9448,9534,9750,246420,
20010808,9922,9491,9836,9492,187380,
20010809,10138,9146,9318,9492,422840,
20010810,9966,9534,9793,9578,181940,
20010813,9966,9577,9620,9794,215990,
20010814,10009,9577,9793,9794,272580,
20010816,9793,9491,9793,9664,149850,
20010817,10483,9577,9707,10182,674800,
20010820,10440,9793,10095,9794,377020,
20010821,10095,9750,9922,9880,233980,
20010822,10009,9577,9577,9750,194300,
20010823,10354,10009,10009,10009,372640,
20010824,10095,9750,10009,9966,174190,
20010827,10224,9966,10052,10182,204590,
20010828,10699,10138,10138,10354,482960,
20010829,10526,10095,10526,10096,236650,
20010830,10009,9534,9922,9750,239230,
20010831,9405,8464,9318,8542,437170,
20010903,8801,8154,8801,8283,196020,
20010904,8628,8404,8456,8629,147870,
20010905,8542,8197,8197,8413,77250,
20010906,8844,8369,8369,8542,148930,
20010907,8714,8283,8369,8594,107050,
20010910,8620,8361,8456,8413,87960,
20010911,8352,7869,8197,7938,323500,
20010912,6747,6747,6747,6748,55870,
20010913,7058,6040,6040,6989,372300,
20010914,7161,5945,6989,6178,460370,
20010917,6298,5254,6212,5255,570700,
20010918,6040,5608,5729,6040,469800,
20010919,6833,6212,6212,6558,427180,
20010920,6687,5608,6471,6213,266110,
20010921,6255,5694,5694,6135,202660,
20010924,6488,6212,6471,6247,191230,
20010925,6644,6040,6514,6066,339880,
20010926,6859,6040,6212,6592,987010,
20010927,7127,6609,6687,6782,762690,
20010928,6963,6471,6902,6713,452000,
20011004,7524,6989,7524,7006,420150,
20011005,7006,6661,6902,6886,249640,
20011008,6851,6557,6557,6653,197590,
20011009,6911,6644,6652,6756,274910,
20011010,6842,6238,6592,6385,417190,
20011011,6644,6436,6644,6471,402470,
20011012,6644,6393,6471,6497,251870,
20011015,6471,6359,6402,6446,162530,
20011016,6695,6385,6385,6549,209980,
20011017,7144,6609,6661,7084,592650,
20011018,7032,6782,6989,6894,231720,
20011019,7015,6782,6902,7015,197160,
20011022,7222,6989,7075,7084,230280,
20011023,7161,6920,7161,6920,159200,
20011024,6868,6738,6868,6834,421510,
20011025,7049,6730,6730,6903,212790,
20011026,6989,6825,6980,6894,98930,
20011029,7127,6816,6894,6963,308250,
20011030,6894,6609,6894,6644,154030,
20011031,6894,6471,6471,6765,78890,
20011101,6859,6687,6764,6739,84350,
20011102,6937,6644,6747,6687,143600,
20011105,6816,6713,6730,6765,112400,
20011106,6851,6730,6807,6791,179770,
20011107,7075,6790,6816,6903,332740,
20011108,6989,6799,6859,6799,176070,
20011109,6885,6738,6738,6739,88090,
20011112,6807,6583,6730,6748,264340,
20011113,6704,6592,6652,6618,280680,
20011114,7092,6669,6669,7075,707180,
20011115,7204,6764,7161,6886,661850,
20011116,7170,6738,6773,7015,584870,
20011119,7998,7127,7161,7766,1459290,
20011120,7912,7248,7757,7524,948080,
20011121,7584,7273,7437,7559,541740,
20011122,7584,7394,7506,7464,351370,
20011123,7765,7429,7463,7455,766460,
20011126,7662,7368,7532,7516,889090,
20011127,7714,7489,7515,7593,579550,
20011128,8067,7351,7636,7377,1672140,
20011129,7627,7230,7506,7507,588450,
20011130,7722,7412,7593,7472,448660,
20011203,7895,7429,7429,7835,1083650,
20011204,8154,7852,7895,7895,1257610,
20011205,8110,7722,7946,8111,876400,
20011206,8456,8110,8197,8456,1472720,
