,High,Low,Open,Close,Volume,Adj Close
20090915,3442,2781,2994,3444,6941209,
20090916,3958,3577,3643,3960,2507858,
20090917,4542,4250,4295,4543,482816,
20090918,5214,4205,5214,4263,7195325,
20090921,4900,4149,4351,4902,2498958,
20090922,5629,5270,5371,5631,1721191,
20090923,6471,4923,6134,5060,5385821,
20090924,5428,4306,5091,4375,1753136,
20090925,4710,4037,4373,4510,2087170,
20090928,4518,3835,4395,3836,892220,
20090929,3958,3622,3835,3702,932317,
20090930,4216,3699,3745,3780,2074220,
20091001,4149,3812,3925,3859,737933,
20091005,4014,3667,3880,3713,470546,
20091006,3789,3162,3779,3175,527893,
20091007,3643,3195,3207,3252,1032421,
20091008,3364,3027,3284,3130,379006,
20091009,3442,3162,3172,3252,494429,
20091012,3734,3308,3364,3522,1126673,
20091013,3633,3408,3531,3534,523220,
20091014,3577,3386,3554,3478,344912,
20091015,3531,3386,3510,3388,177508,
20091016,3408,3183,3341,3208,261671,
20091019,3386,3116,3228,3388,157776,
20091020,3465,3273,3341,3275,177822,
20091021,3330,3162,3330,3242,135567,
20091022,3486,3217,3239,3298,453835,
20091023,3486,3330,3408,3455,413989,
20091026,3453,3330,3430,3365,142016,
20091027,3364,3251,3296,3275,135777,
20091028,3554,3251,3273,3433,563184,
20091029,3611,3308,3364,3612,473069,
20091030,3734,3521,3711,3522,642234,
20091102,3453,3251,3386,3320,291152,
20091103,3531,3341,3364,3433,697061,
20091104,3531,3308,3420,3344,420310,
20091105,3397,3296,3341,3298,181382,
20091106,3789,3330,3374,3792,1136844,
20091109,4115,3745,3981,3893,1695392,
20091110,4070,3678,3958,3679,1619307,
20091111,3734,3599,3611,3702,797809,
20091112,3880,3723,3745,3769,545010,
20091113,3779,3554,3711,3601,393583,
20091116,3856,3587,3611,3859,425494,
20091117,3981,3767,3835,3769,548775,
20091118,4025,3711,3801,3982,516050,
20091119,4037,3902,3958,4016,433379,
20091120,4093,3925,3981,3993,286042,
20091123,4025,3823,4014,3836,304049,
20091124,3880,3711,3856,3724,248442,
20091125,3845,3688,3756,3814,185087,
20091126,3845,3599,3812,3601,176047,
20091127,3531,3183,3486,3208,292479,
20091130,3498,3308,3330,3388,190127,
20091201,3465,3273,3397,3410,130085,
20091202,3599,3430,3453,3433,134293,
20091203,3521,3408,3498,3433,96311,
20091204,3723,3386,3430,3566,284979,
20091207,3688,3565,3599,3566,154948,
20091208,3801,3577,3622,3803,351411,
20091209,3958,3801,3845,3836,550197,
20091210,3892,3767,3845,3881,291137,
20091211,3936,3812,3913,3814,221146,
20091214,3789,3711,3789,3747,207364,
20091215,4048,3734,3745,4016,544184,
20091216,4037,3902,3981,3993,285970,
20091217,4126,3947,3992,4016,266682,
20091218,3981,3845,3969,3916,219755,
20091221,4227,3981,3992,4083,655604,
20091222,4103,3767,4103,3780,363804,
20091223,3835,3678,3823,3735,219126,
20091224,3868,3745,3767,3769,131059,
20091228,3767,3565,3756,3635,241840,
20091229,3678,3510,3678,3534,119189,
20091230,3723,3542,3542,3657,96513,
20100104,3756,3622,3655,3747,144136,
20100105,4025,3711,3789,3836,432568,
20100106,4003,3756,3868,3780,269417,
20100107,3892,3688,3801,3691,206860,
20100108,3913,3678,3745,3893,193115,
20100111,4014,3868,3947,3926,382598,
20100112,4059,3892,4003,3904,339708,
20100113,3936,3835,3845,3926,150564,
20100114,4160,3947,3992,3949,570929,
20100115,4093,3892,3992,4083,293821,
20100118,4171,3992,4103,4105,448570,
20100119,4710,4171,4216,4419,2184389,
20100120,4933,4384,4485,4711,1615356,
20100121,4878,4575,4675,4634,702646,
20100122,4811,4384,4609,4599,541975,
20100125,4575,4059,4485,4128,547644,
20100126,4373,4103,4227,4296,447475,
20100127,4373,4160,4373,4184,265423,
20100128,4261,3947,4227,4117,267549,
20100129,4059,3655,3981,3769,391690,
20100201,3868,3723,3767,3825,157926,
20100202,3947,3779,3925,3792,160027,
20100203,4003,3801,3856,4005,214569,
20100204,4070,3925,3992,3982,137685,
20100205,3789,3611,3767,3646,245803,
20100208,3711,3465,3711,3500,166242,
20100209,3531,3397,3476,3510,124278,
20100210,3633,3531,3554,3545,109690,
20100211,3655,3565,3577,3635,61623,
20100212,3678,3542,3643,3612,75757,
20100216,3723,3633,3655,3679,48592,
20100217,3880,3723,3745,3792,153166,
20100218,3835,3734,3812,3735,65801,
