,High,Low,Open,Close,Volume,Adj Close
20101026,7291,6219,7206,6691,2871021,
20101027,7694,6931,6991,7695,1176654,
20101028,8835,8321,8484,8836,244924,
20101029,10122,9007,10122,10123,2515507,
20101101,11623,9822,10894,10209,1711930,
20101102,11323,9479,10337,10637,1644855,
20101103,12095,9050,11495,9050,1583214,
20101104,9565,8518,9007,8621,755837,
20101105,9136,8570,8793,8793,404973,
20101108,10079,8835,8835,10080,491937,
20101109,11495,9007,10980,9351,1297069,
20101110,9736,9093,9221,9179,379718,
20101111,9865,8964,9179,8965,394847,
20101112,10294,8278,9136,8493,1522711,
20101115,9093,8570,8707,8570,391084,
20101116,9007,7737,8664,7961,304409,
20101117,7935,7514,7720,7549,186068,
20101118,8261,7643,7669,7858,226014,
20101119,8072,7686,7909,7721,89588,
20101122,7892,7377,7763,7395,98339,
20101123,7489,7206,7489,7412,82363,
20101124,7197,6691,6922,7094,73170,
20101125,7677,7197,7317,7283,185173,
20101126,7420,6871,7360,7034,81050,
20101129,7180,6905,7060,7137,34992,
20101130,7188,7017,7120,7103,34563,
20101201,8166,7163,7960,7163,544159,
20101202,7248,7120,7248,7146,92037,
20101203,7720,7120,7206,7721,157321,
20101206,7978,7206,7978,7206,230135,
20101207,7214,7051,7214,7060,47789,
20101208,7060,6888,6931,6923,63304,
20101209,7034,6862,6931,6880,32672,
20101210,6940,6717,6940,6871,52845,
20101213,7163,6794,6905,6871,42472,
20101214,7060,6742,6940,6751,95315,
20101215,6862,6622,6837,6743,38172,
20101216,6734,6485,6648,6700,51731,
20101217,6768,6614,6699,6751,23889,
20101220,6691,5739,6631,6322,42843,
20101221,6511,6330,6399,6357,26165,
20101222,6562,6185,6373,6434,34684,
20101223,6416,6279,6322,6340,19570,
20101224,6433,6176,6279,6434,44619,
20101227,6433,6322,6365,6382,13869,
20101228,6433,6288,6288,6305,23962,
20101229,7248,6322,6322,6563,619951,
20101230,6691,6442,6631,6537,59458,
20110103,6614,6391,6536,6545,36991,
20110104,6742,6476,6545,6743,37245,
20110105,6862,6605,6674,6683,79120,
20110106,7000,6519,6682,6597,138504,
20110107,6854,6579,6605,6811,65422,
20110110,6811,6442,6734,6768,31682,
20110111,6897,6674,6768,6743,17998,
20110112,7206,6708,6742,6889,115936,
20110113,7103,6614,6948,6794,58636,
20110114,6888,6648,6811,6777,7171,
20110117,6837,6554,6777,6691,11308,
20110118,6777,6519,6691,6520,9030,
20110119,6699,6485,6554,6700,22405,
20110120,6777,6691,6777,6768,15279,
20110121,6922,6605,6802,6768,45353,
20110124,6871,6665,6708,6717,8751,
20110125,6854,6262,6717,6597,12490,
20110126,6759,6536,6648,6545,16879,
20110127,6717,6485,6605,6623,23638,
20110128,6734,6528,6605,6648,23419,
20110131,6811,6596,6622,6683,29355,
20110201,6854,6614,6854,6623,6845,
20110207,6725,6588,6725,6657,4473,
20110208,6682,6545,6605,6614,4056,
20110209,6665,6519,6562,6571,12390,
20110210,6588,6468,6519,6528,11280,
20110211,6554,6270,6270,6434,18814,
20110214,6519,6348,6373,6382,14264,
20110215,6682,6348,6365,6374,3710,
20110216,7326,6348,6348,7326,135413,
20110217,7540,6270,7386,6348,206327,
20110218,6485,6090,6348,6340,48230,
20110221,6330,6107,6270,6331,24422,
20110222,6339,6090,6185,6305,22248,
20110223,6734,6270,6288,6374,10110,
20110224,6511,6253,6305,6322,7129,
20110225,6991,6202,6322,6863,35481,
20110228,6794,6519,6656,6691,7900,
20110302,6845,6519,6605,6691,7969,
20110303,6768,6545,6648,6743,1748,
20110304,6742,6579,6699,6666,7557,
20110307,7120,6648,6665,7000,33038,
20110308,8020,7077,7077,8012,199131,
20110309,8012,7317,7926,7549,89824,
20110310,8484,6742,7463,6906,218708,
20110311,6777,6270,6777,6417,127691,
20110314,6493,5919,6433,6048,87600,
20110315,6193,5618,5919,5979,67203,
20110316,6202,5919,5919,5962,17139,
20110317,5987,5704,5833,5816,28001,
20110318,6159,5833,5970,6056,8792,
20110321,6245,6005,6056,6031,18394,
20110322,6099,5962,6047,5962,18626,
20110323,6047,5850,6047,5851,17528,
20110324,6005,5824,6005,5833,14289,
20110325,5910,5781,5876,5833,8526,
