,High,Low,Open,Close,Volume,Adj Close
20160603,78456,63331,78456,67870,580128,
20160607,68986,63001,67737,66424,219545,
20160608,71551,65764,66882,67804,175491,
20160609,68921,64777,67409,65503,101329,
20160610,68855,65435,65698,68396,63740,
20160613,68132,66093,68132,66424,40207,
20160614,67079,64252,66093,64779,50833,
20160615,65172,63331,64777,64122,34510,
20160616,64581,58859,64186,61030,102636,
20160617,62542,60503,61818,62346,37666,
20160620,62475,60503,62015,60504,32606,
20160621,60766,58924,60173,60767,48795,
20160622,62410,60766,60897,62280,41801,
20160623,62937,60436,62213,62675,37794,
20160624,63396,57148,63133,59124,72193,
20160627,59385,56622,57215,59321,32444,
20160628,60436,58333,58661,60044,37430,
20160629,62607,59780,60634,61162,43507,
20160630,62739,61292,61818,62609,44493,
20160701,65303,62015,62937,64779,39377,
20160704,65764,63265,65698,64779,43378,
20160705,63660,59121,63528,60307,185911,
20160706,62015,60042,61752,60571,61312,
20160707,61160,59582,61094,59650,49283,
20160708,59977,58266,59977,58532,48109,
20160711,58727,56820,58595,57611,57248,
20160712,58530,56820,57478,57019,39477,
20160713,58003,55964,57280,56888,46793,
20160714,58003,56426,56557,57545,32179,
20160715,58333,56622,57609,57151,42679,
20160718,58069,55505,57148,56558,37872,
20160719,59780,56031,56490,59781,57565,
20160720,60832,58530,59582,60702,48031,
20160721,60832,58793,60503,59189,23931,
20160722,59911,58727,59121,59255,15499,
20160725,59780,58201,59254,58532,24002,
20160726,59188,57806,58661,58334,11304,
20160727,58398,56359,58333,57413,28916,
20160728,58793,57411,57411,58795,21738,
20160729,59188,57609,58333,59189,25751,
20160801,59582,57017,59582,57019,23950,
20160802,58398,56228,57411,56296,25898,
20160803,57017,55505,56162,56427,12986,
20160804,58530,56426,56426,58465,23779,
20160805,58727,56293,58530,56624,22405,
20160808,57215,55833,57083,55967,19852,
20160809,56622,55833,55964,55967,14626,
20160810,57280,55833,55964,56558,17769,
20160811,57872,56228,56490,56427,15739,
20160812,57741,56162,57083,56690,15863,
20160816,56688,55767,56162,55835,16540,
20160817,55767,48730,55767,48995,147403,
20160818,50178,44719,49059,45510,191628,
20160819,46560,44522,45705,45642,62559,
20160822,46889,45376,45508,46430,48703,
20160823,47020,45902,46232,46430,29503,
20160824,46955,44851,46824,45905,30646,
20160825,46034,42878,45639,43866,65085,
20160826,43799,40247,43799,40906,131815,
20160829,41891,39392,41102,39920,88829,
20160830,40904,39589,40509,39853,73171,
20160831,40312,39063,39984,40118,41795,
20160901,40707,39786,40115,40380,25783,
20160902,42023,39918,40181,41433,40343,
20160905,45639,41233,41233,45642,139899,
20160906,46100,43733,45772,45247,79913,
20160907,45442,42746,45442,43208,41434,
20160908,45245,41957,43601,42221,87310,
20160909,43141,41628,42220,42090,30458,
20160912,41760,39589,41168,39591,54224,
20160913,40707,39458,39786,40709,46252,
20160919,40971,39392,40312,39986,67760,
20160920,42220,39786,40050,41433,62256,
20160921,41760,40247,41299,41366,33814,
20160922,43337,41233,41825,42616,54130,
20160923,44258,42680,43075,43405,30279,
20160926,43601,42614,43601,42945,25278,
20160927,44522,42154,42746,44260,44059,
20160928,44916,43733,44851,44392,24484,
20160929,44522,43272,44456,44260,25184,
20160930,44258,41430,43733,42156,60552,
20161004,42614,40971,41760,41827,24993,
20161005,42154,41035,42154,41103,23791,
20161006,41628,40445,40707,41039,24938,
20161007,41497,40312,41102,40445,24031,
20161010,42023,40445,40445,42024,20414,
20161011,44325,41760,41760,43011,38865,
20161012,43733,42154,42746,43340,17461,
20161013,43536,42286,43337,42616,18940,
20161014,42878,41694,42680,42221,15878,
20161017,42417,41628,41760,42090,11505,
20161018,42088,40773,42088,41366,26416,
20161019,41562,40904,41365,41301,14625,
20161020,41497,40312,41233,40840,25003,
20161021,41299,40312,41168,40445,18838,
20161024,40839,39655,40247,40445,17802,
20161025,40773,38997,40181,39394,35645,
20161026,40247,38602,38800,39591,28092,
20161027,41299,39589,39918,41039,16891,
20161028,41233,39918,41233,40512,12602,
20161031,40576,37288,40576,38670,63800,
20161101,40181,38669,38800,40118,26554,
20161102,39786,37945,39655,38407,31967,
20161103,38932,37747,37747,38078,13352,
20161104,38669,37420,37617,38078,10781,
20161107,39458,38405,38932,39460,12802,
20161108,40050,38866,39918,40050,9340,
20161109,40115,36894,40115,39196,37815,
20161110,41891,39984,39984,41696,43629,
20161111,42154,40839,41497,42090,14525,
20161114,44193,42614,43733,43142,64481,
20161115,43206,41694,42614,42748,22181,
20161116,43469,42286,42286,42748,10415,
20161117,43337,41694,42746,42156,7092,
20161118,42023,39458,41891,40315,45161,
20161121,40247,39195,39721,39327,11895,
20161122,39918,38800,39260,39853,10629,
20161123,40115,38011,40115,38670,19565,
20161124,38866,36761,38405,37486,31302,
20161125,37945,36629,37551,37618,22833,
20161128,38274,35906,37617,37092,26716,
20161129,37617,36696,36696,37486,10471,
